Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
03331026/0001-00;USINOX CENTRO DE USINAGEM INDUSTRIAL LTDA;2359;S;99;12.900,00;242;09/02/2026;09/03/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;12/02/2026;SERVIÇO DE ASSISTÊNCIA TÉCNICA PARA ACOMPANHAMENTO E MANUTENÇÃO DAS EMBALADORAS USINOX;;12/02/2026;;16/02/2026 13:48;CRISTIANO RODEGHIERO MOREIRA;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;174208;S;99;64.739,10;153;09/02/2026;09/04/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;BARBARA REGINA LIPPERT;11/02/2026;FATURA REFERENTE A LOCAÇÃO DE EQUIPAMENTOS;;12/02/2026;;14/02/2026 14:47;CRISTIANO RODEGHIERO MOREIRA;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;20248;1;55;3.783,57;242;03/02/2026;20/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 11/02/2026 16:20:16 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 11/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;11/02/2026;Autorizado automaticamente através do pedido de compra 4490559 em 04/02/2026.;11/02/2026 16:22;ADRIANO TOMALOK;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;20235;1;55;454,48;242;02/02/2026;19/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;12/02/2026;;13/02/2026 14:58;CRISTIANO RODEGHIERO MOREIRA;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;174210;S;99;90.599,22;153;09/02/2026;09/04/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;BARBARA REGINA LIPPERT;11/02/2026;FATURA REFERENTE A LOCAÇÃO DE EQUIPAMENTOS;;12/02/2026;;14/02/2026 15:07;CRISTIANO RODEGHIERO MOREIRA;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;20234;1;55;454,48;242;02/02/2026;19/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;12/02/2026;;13/02/2026 14:56;CRISTIANO RODEGHIERO MOREIRA;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;20249;1;55;2.124,64;242;03/02/2026;20/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;12/02/2026;;13/02/2026 14:55;CRISTIANO RODEGHIERO MOREIRA;
01341776/0011-00;MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA;67897;3;57;11.099,77;171;22/01/2026;17/02/2026;20;92;FAC;113;U.V. SIMÕES FILHO;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: CLEITON DOS SANTOS em: 12/02/2026 17:21:30 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;SILVIA NASCIMENTO ALVES;11/02/2026;LANÇAMENTO DE FRETE REFERENTE AO CONTAINER CGMU5158440;;12/02/2026;;14/02/2026 14:36;CLEITON DOS SANTOS;
38195501/0001-43;SIMAOPRESS LTDA;22674;1;55;1.700,00;-;04/02/2026;06/03/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 11/02/2026 15:45:52 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 11/02/2026;WILLIAN MARCONDES DOS SANTOS;11/02/2026;;;11/02/2026;Autorizado automaticamente através do pedido de compra 4492394 em 06/02/2026.;11/02/2026 15:47;ADRIANO TOMALOK;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;20247;1;55;1.115,26;242;03/02/2026;20/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 11/02/2026 15:13:56 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 11/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;11/02/2026;Autorizado automaticamente através do pedido de compra 4490562 em 04/02/2026.;11/02/2026 17:03;ADRIANO TOMALOK;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;20233;1;55;725,03;242;02/02/2026;19/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 11/02/2026 15:00:38 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 11/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;11/02/2026;Autorizado automaticamente através do pedido de compra 4490558 em 04/02/2026.;11/02/2026 17:05;ADRIANO TOMALOK;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;20267;1;55;463,86;242;04/02/2026;23/03/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;12/02/2026;;13/02/2026 14:52;CRISTIANO RODEGHIERO MOREIRA;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;19979;1;55;693,84;242;14/01/2026;02/03/2026;28;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:11 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;12/02/2026;;13/02/2026 14:51;CRISTIANO RODEGHIERO MOREIRA;
10743183/0001-99;FREITAG LABORATORIOS;86778;S;99;661,89;97;11/02/2026;11/03/2026;0;92;FAC;92;FAC;1228;OPERACAO ESTACAO TRATAMENTO EFLUENTES;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 14/02/2026;TIAGO FARIAS DOS SANTOS;11/02/2026;REFERENTE AO SERVIÇO PRESTADO PARA AS ANÁLISES DA ETE;;12/02/2026;;14/02/2026 15:51;CRISTIANO RODEGHIERO MOREIRA;
03998045/0001-95;HANDTMANN DO BRASIL LTDA.;100984;1;55;50.986,77;242;02/02/2026;03/04/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 12/02/2026 13:44:17 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 12/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;;;12/02/2026;Autorizado automaticamente através do pedido de compra 4497439 em 12/02/2026.;12/02/2026 13:46;ADRIANO TOMALOK;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3260;S;99;1.720,00;242;03/02/2026;03/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;11/02/2026;TORNO - USINAGEM CONSERTO EM ESPIGÃO INOX;;12/02/2026;;13/02/2026 16:19;CRISTIANO RODEGHIERO MOREIRA;
79444717/0016-69;FARMACIAS FLEMING LTDA;18332;2;55;27,22;-;19/01/2026;16/02/2026;23;92;FAC;92;FAC;2488;ABATE E RESFRIAMENTO 2ºT;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 11/02/2026 10:20:33 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/02/2026;FELIPE DOMINGUES;11/02/2026;MEDICAÇÃO ACIDENTE DE TRABALHO, LOCAL ABATE 2488.;;11/02/2026;Autorizado automaticamente através do pedido de compra 4494610 em 10/02/2026.;11/02/2026 10:49;VANESSA CORREA DE MORAES MARTINI;
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;1058;30;55;1.949,85;242;03/02/2026;20/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;11/02/2026;MATERIAL E MÃO DE OBRA PARA MANUTENÇÃO PREVENTIVA DO NA FATIADORA V-CUT 240 MAREL;;12/02/2026;;13/02/2026 15:14;CRISTIANO RODEGHIERO MOREIRA;
12178148/0001-08;BORRACHARIA PINHEIRAO W M;8436;U;99;25;8;09/02/2026;28/02/2026;2;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 11/02/2026 13:46:01 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/02/2026;VITOR FERNANDES;11/02/2026;CONSERTO PNEU DO ONIX - RYK2H98;;11/02/2026;;11/02/2026 16:21;VANESSA CORREA DE MORAES MARTINI;
05967403/0001-28;REFINARIA DE SAL GARCA LTDA - EPP;76998;1;57;9.943,00;172;06/01/2026;12/02/2026;36;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 11/02/2026 13:47:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/02/2026;ADRIANA APARECIDA DOS SANTOS;11/02/2026;REDESPACHO DE MOSSORÓ RN ATÉ ITAJAÍ SC REFERENTE COMPRA DE SAL;;11/02/2026;;11/02/2026 14:56;VANESSA CORREA DE MORAES MARTINI;
92753268/0052-62;STEMAC S/A - GRUPO GERADORES;19637;S;99;2.512,50;242;10/02/2026;10/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;10/02/2026;SERVIÇO DE SUBSTITUIÇÃO DE BOMBA INJETORA E SUBSTITUIÇÃO DE ÓLEO, FILTROS E LÍQUIDO DE ARREFECIMENTO.;;12/02/2026;;16/02/2026 08:39;CRISTIANO RODEGHIERO MOREIRA;
11533132/0001-03;ELETRO TOMASI;22629;2;55;4.369,97;303;05/02/2026;22/03/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 16/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;10/02/2026;AR CONDICIONADO, HI WALL, 12.000 BTUS, CICLO QUENTE/FRIO, COMPRESSOR CONVENCIONAL, 220V, LG/SAMSUNG/GREE/ELECTROLUX/PHILCO/ELGN/MIDEA/CARRIER/TCL/AGRATTO;;12/02/2026;;16/02/2026 17:05;CRISTIANO RODEGHIERO MOREIRA;
13704733/0001-59;TRÊS QUADROS FILMES;479;1;99;117.500,00;140;09/02/2026;11/02/2026;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 10/02/2026 15:41:58 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 10/02/2026;RAFAEL SALVI DOS SANTOS;10/02/2026;CRIAÇÃO E PRODUÇÃO FILME TURMINHA DA RECLICLAGEM - SOLICITADO LANCAMENTO PARA ABATIMENTO DE CREDITO PARANA COMPETITIVO;;10/02/2026;;10/02/2026 16:10;VANESSA CORREA DE MORAES MARTINI;
92253095/0001-73;SAUR EQUIPAMENTOS S/A;176713;1;55;64.830,68;303;04/02/2026;04/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;10/02/2026;EMPURRA PUXA CARGA SAUR PUSH-PULL MODELO EPCSS 15/1200 CÓDIGO EPCSS 15/006RC CAPACIDADE NOMINAL 1.500 KG À CG DE 500MM COMPRIMENTO ÚTIL DOS GARFOS 1.200 MM;;12/02/2026;;13/02/2026 16:28;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;196700;11;57;227;242;09/02/2026;02/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 11/02/2026 07:54:32 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/02/2026;ADRIANA APARECIDA DOS SANTOS;10/02/2026;REFERENTE ENVIO PARA CONSERTO;;11/02/2026;;11/02/2026 08:55;VANESSA CORREA DE MORAES MARTINI;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;196704;11;57;125;97;09/02/2026;02/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 11/02/2026 07:54:32 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/02/2026;ADRIANA APARECIDA DOS SANTOS;10/02/2026;REFERENTE ENVIO DE ÁGUA PARA ANÁLISE;;11/02/2026;;11/02/2026 08:54;VANESSA CORREA DE MORAES MARTINI;
79899506/0001-34;ETIQUETAS DALLA;321946;2;55;8.736,00;303;03/02/2026;20/03/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 17/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;10/02/2026;REBOBINADOR DE ETIQUETA EXTERNO P/ HD-R7 - UNIVERSAL;;12/02/2026;;17/02/2026 11:09;CRISTIANO RODEGHIERO MOREIRA;
51057772/0001-09;JL RIBEIRO SOLUCOES LTDA;14;1;57;3.000,00;97;02/02/2026;23/02/2026;8;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 11/02/2026 07:54:15 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/02/2026;GABRIELLE APARECIDA CARVALHO;10/02/2026;FRETE DE ANÁLISE LABORATORIAL;;11/02/2026;;11/02/2026 11:43;VANESSA CORREA DE MORAES MARTINI;
49172605/0001-59;THOMAZ & BARONI MONTAGENS ( T&B);210;S;99;4.240,00;242;09/02/2026;09/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;THAIS MARCONDES DOS SANTOS;10/02/2026;SOLDAS SANITÁRIAS EM ESTRUTURAS DEEQUIPAMENTOS DO SETOR DE EMBALAGEM PRIMÁRIA INDÚSTRIA E INDUSTRIALIZADOS, SETOR DE EMBUT-COZIDOS E SETOR DE PRESUMTARIA. ;;12/02/2026;;13/02/2026 11:30;CRISTIANO RODEGHIERO MOREIRA;
10393267/0001-40;FINISSIMA ACABAMENTOS LTDA;702;S;99;52.500,00;5;04/02/2026;19/02/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;BARBARA REGINA LIPPERT;10/02/2026;¿ MOBILIZAÇÃO / DESMOBILIZAÇÃO.¿ TRANSPORTE E ALIMENTAÇÃO EQUIPE. ¿ FORNECIMENTO DE ROLOS, PINCÉIS E FITAS. ¿ PINTURA EM TINTA EPÓXI¿ 520 M2. ¿ PINTURA EM TINTA EPÓXI CINZA EM RODAPÉS ¿ 110 M. ¿ LIMPEZA FINAL DA OBRA.;;12/02/2026;;17/02/2026 10:58;CRISTIANO RODEGHIERO MOREIRA;
11429623/0001-09;AVF;1833;S;99;4.259,90;242;02/02/2026;02/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:10 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;THAIS MARCONDES DOS SANTOS;10/02/2026;TORNO - CONSERTO/USINAGEM EM CONJUNTO VOLANTE DA SERRA SOFFINOX PALETA.;;12/02/2026;;16/02/2026 08:47;CRISTIANO RODEGHIERO MOREIRA;
11429623/0001-09;AVF;1838;S;99;7.178,90;242;09/02/2026;09/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;10/02/2026;TORNO -    RECUPERAÇÃO MOLDE EM ALUMÍNIO AERONÁUTICO PARA SOLDA COM UMA FACE TEFLONADA MULTIVAC ;;12/02/2026;;13/02/2026 15:46;CRISTIANO RODEGHIERO MOREIRA;
11318959/0001-96;METAL C;767;S;99;10.500,00;5;09/02/2026;09/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 20/02/2026;BARBARA REGINA LIPPERT;10/02/2026;SUBSTITUIÇÃO DO CORRIMÃO EM AÇO CARBONO POR AÇO INOX 304 DA ESCADARIA DE ACESSO PASSARELA DE VISITAÇÃO E VESTIÁRIOS;;18/02/2026;;20/02/2026 08:40;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;171738;1;57;157,81;242;15/01/2026;10/02/2026;25;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;ADRIANA APARECIDA DOS SANTOS;09/02/2026; REFERENTE COMPRA DO ITEM 204396;;12/02/2026;;13/02/2026 10:41;CRISTIANO RODEGHIERO MOREIRA;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6557;U;99;3.921,67;9;09/02/2026;09/03/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;BARBARA REGINA LIPPERT;09/02/2026;O.S 16912;;12/02/2026;;19/02/2026 10:49;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;196671;11;57;111;114;06/02/2026;28/02/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;ADRIANA APARECIDA DOS SANTOS;09/02/2026;REFERENTE DEVOLUÇÃO STRAPAK,ESTICADOR DA FITA COD.T6163001S;;12/02/2026;;13/02/2026 10:32;CRISTIANO RODEGHIERO MOREIRA;
42278291/0001-24;LOG-IN - LOGISTICA INTERMODAL S/A;41675;S;99;5.100,00;233;07/01/2026;12/02/2026;33;92;FAC;69;U.V. FORTALEZA;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: MARIA ERIVANILDA DA SILVA MONTEIRO em: 10/02/2026 09:41:15 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 10/02/2026;ANDERSON PERES MARTINS;09/02/2026; CUSTO EXTRA DE DEMURRAGE - CONTAINER DE Nº TCLU1162107 - (NFS 40224 / 40225  - CARGA: 14141609) FRETE DA LOG-IN - CTE COMPLEMENTAR 100633;;10/02/2026;;10/02/2026 16:01;MARIA ERIVANILDA DA SILVA MONTEIRO;
32122600/0001-19;EQUIPARE MAQUINAS E MANUTENCAO INDUSTRIAIS LTDA;5;S;99;6.175,00;242;30/01/2026;28/02/2026;10;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:10 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;09/02/2026;CONSERTO DA MOTOBOMBA DE LAMELAS EQUIPARE 19 M³/H BRE-19 30CV 02;;12/02/2026;;13/02/2026 16:45;CRISTIANO RODEGHIERO MOREIRA;
32122600/0001-19;EQUIPARE MAQUINAS E MANUTENCAO INDUSTRIAIS LTDA;6727;1;55;47.025,00;242;30/01/2026;16/03/2026;10;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:10 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 13/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;09/02/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAIS PARA CONSERTO DA MOTOBOMBA DE LAMELAS EQUIPARE 19 M³/H BRE-19 30CV 02.;;12/02/2026;;13/02/2026 14:37;CRISTIANO RODEGHIERO MOREIRA;
11533132/0001-03;ELETRO TOMASI;22627;2;55;3.090,00;303;05/02/2026;22/03/2026;4;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 09/02/2026 17:00:32 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 11/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;09/02/2026;AR CONDICIONADO, HI WALL, 18.000 BTUS, CICLO QUENTE/FRIO, COMPRESSOR CONVENCIONAL, 220V, LG/SAMSUNG/GREE/ELECTROLUX/PHILCO/ELGN/MIDEA/CARRIER/TCL/AGRATTO;;09/02/2026;;11/02/2026 13:41;VANESSA CORREA DE MORAES MARTINI;
54551520/0001-11;ATIVA PRO SERVICE;162;E;99;3.898,20;242;02/02/2026;23/02/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:09 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;09/02/2026;CONSERTO DO INVERSOR DE FREQUÊNCIA SCHNEIDER ALTIVAR 320 20HP;;12/02/2026;;13/02/2026 16:33;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;681;S;99;26.890,00;5;06/02/2026;23/03/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;BARBARA REGINA LIPPERT;09/02/2026;TORNO - SERVIÇO TERCEIRO: MATERIAL E MÃO DE OBRA PARA RETIFICAR 24 FUROS ACPLAMENTO / FAZER FURAÇÃO DE BASE REDUTOR E PINTURA / USINAGEM DE POLIA 310 MM 5 CANAL C E USINAGEM DE BUCHA CONICA / USINAGEM DE 6 PINOS E 12 ARRUELAS / USINGEM DE BUCHAS DE NYLON PARA O DIGESTOR DE PELOS.;;12/02/2026;;13/02/2026 10:05;CRISTIANO RODEGHIERO MOREIRA;
53687752/0001-39;CERELAB- LABORATORIOS QUIMICOS LTDA.;140838;S;99;3.427,00;97;05/02/2026;22/03/2026;4;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 12/02/2026 16:38:30 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 13/02/2026;GABRIELLE APARECIDA CARVALHO;09/02/2026;SERVIÇO DE ANÁLISE LABORATORIAL;;12/02/2026;;13/02/2026 16:08;VANESSA CORREA DE MORAES MARTINI;
55989583/0001-17;OS TAURAS DO AR;813;1;99;8.730,00;242;06/02/2026;06/03/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 12/02/2026 19:17:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;BARBARA REGINA LIPPERT;09/02/2026;SERVIÇO DE MÃO DE OBRA ESPECIALIZADA PARA MANUTENÇÃO DO SISTEMA DE CLIMATIZAÇÃO COM ELABORAÇÃO E GESTÃO DO PMOC (PLANO DE MANUTENÇÃO, OPERAÇÃO E CONTROLE) COM EMISSÃO E RECOLHIMENTO DA ART (ANOTAÇÃO DE RESPONSABILIDADE TÉCNICA ¿ CREA), CONFORME CONTRATO SEQ. AURORA Nº 15713, NÚMERO AURORA 119738.;;12/02/2026;;16/02/2026 16:48;CRISTIANO RODEGHIERO MOREIRA;
